TranscriptId	GeneSym
rna-XR_005273003.1	LOC119743367
rna-XM_038214041.1	LOC119739198
rna-XM_038198286.1	LOC119726554
rna-XM_038196602.1	LOC119725260
rna-XM_038194355.1	LOC119723612
rna-XM_038203805.1	LOC119730777
rna-XM_038222068.1	LOC119745592
rna-XM_038220283.1	LOC119744381
rna-XM_038197617.1	LOC119725996
rna-XM_038189347.1	LOC119719848
rna-XR_005270163.1	LOC119721208
rna-XM_038203239.1	LOC119730376
rna-XM_038197820.1	LOC119726214
rna-XM_038221978.1	LOC119745555
rna-XM_038202698.1	LOC119729919
rna-XM_038207329.1	LOC119733959
rna-XM_038201266.1	LOC119728857
rna-XM_038212677.1	LOC119737983
rna-XM_038195504.1	LOC119724443
rna-XM_038219651.1	LOC119743247
rna-XM_038217937.1	LOC119741966
rna-XM_038211686.1	LOC119737374
rna-XM_038206164.1	LOC119732592
rna-XM_038219092.1	LOC119742867
rna-XM_038211192.1	LOC119737099
rna-XM_038209164.1	LOC119735459
rna-XM_038190011.1	LOC119720352
rna-XM_038203599.1	LOC119730611
rna-XM_038220432.1	LOC119744493
rna-XR_005271374.1	LOC119730442
rna-XM_038196554.1	LOC119725193
rna-XM_038199118.1	LOC119727259
rna-XM_038193202.1	LOC119722839
rna-XM_038207163.1	LOC119733796
rna-XR_005272800.1	LOC119742013
rna-XR_005273215.1	LOC119743778
rna-XM_038200549.1	LOC119728346
rna-XM_038216119.1	LOC119740727
rna-XM_038205335.1	LOC119731993
rna-XM_038190025.1	LOC119720369
rna-XM_038220289.1	LOC119744383
rna-XM_038218933.1	LOC119742762
rna-XM_038190976.1	LOC119721084
rna-XM_038204946.1	LOC119731719
rna-XM_038211811.1	LOC119737448
rna-XM_038221841.1	LOC119745474
rna-XM_038210133.1	LOC119736121
rna-XM_038200945.1	LOC119728630
rna-XM_038213751.1	LOC119738790
rna-XM_038196114.1	LOC119724844
rna-XM_038202175.1	LOC119729563
rna-XM_038204168.1	LOC119731140
rna-XM_038198443.1	LOC119726669
rna-XM_038205646.1	LOC119732212
rna-XM_038207843.1	LOC119734356
rna-XM_038198492.1	LOC119726694
rna-XM_038221513.1	LOC119745245
rna-XM_038204930.1	LOC119731708
rna-XM_038212251.1	LOC119737706
rna-XM_038189485.1	LOC119719993
rna-XM_038220741.1	LOC119744679
rna-XM_038217458.1	LOC119741492
rna-XM_038221488.1	LOC119745255
rna-XM_038197985.1	LOC119726329
rna-XM_038220759.1	LOC119744684
rna-XM_038212296.1	LOC119737738
rna-XM_038219173.1	LOC119742915
rna-XM_038211398.1	LOC119737209
rna-XM_038206775.1	LOC119733188
rna-XM_038197002.1	LOC119725555
rna-XM_038197168.1	LOC119725670
rna-XM_038212766.1	LOC119738046
rna-XM_038211262.1	LOC119737143
rna-XM_038213793.1	LOC119738825
rna-XM_038198811.1	LOC119726963
rna-XM_038204414.1	LOC119731280
rna-XM_038213584.1	LOC119738671
rna-XM_038211474.1	LOC119737270
rna-XM_038208956.1	LOC119735251
rna-XM_038212787.1	LOC119738061
rna-XM_038217167.1	LOC119741422
rna-XM_038210221.1	LOC119736195
rna-XM_038202119.1	LOC119729527
rna-XM_038210533.1	LOC119736521
rna-Trnad-guc-47	Trnad-guc
rna-XM_038212815.1	LOC119738081
rna-Trnas-aga-26	Trnas-aga
gene-LOC119730324	LOC119730324
rna-XM_038198444.1	LOC119726669
rna-XM_038204345.1	LOC119731254
rna-XM_038191586.1	LOC119721506
rna-XM_038213710.1	LOC119738760
rna-XM_038216454.1	LOC119740947
rna-XM_038213446.1	LOC119738540
rna-XM_038192958.1	LOC119722705
rna-XM_038194278.1	LOC119723562
rna-XR_005271831.1	LOC119733446
rna-XM_038193309.1	LOC119722907
rna-XR_005270288.1	LOC119721698
rna-XM_038213056.1	LOC119738253
rna-XM_038214034.1	LOC119739196
rna-XM_038218581.1	LOC119742551
rna-XM_038195045.1	LOC119724119
rna-XM_038211744.1	LOC119737408
rna-XM_038207916.1	LOC119734417
rna-XM_038198469.1	LOC119726681
rna-XM_038195317.1	LOC119724309
rna-XM_038193289.1	LOC119722891
rna-XM_038208091.1	LOC119734557
rna-XM_038213938.1	LOC119739109
rna-XM_038217788.1	LOC119741866
rna-XR_005269936.1	LOC119719442
rna-XM_038204586.1	LOC119731416
rna-XM_038203184.1	LOC119730339
rna-XM_038191349.1	LOC119721323
rna-XM_038216609.1	LOC119741028
rna-XR_005269848.1	LOC119718801
rna-XM_038206484.1	LOC119732899
rna-XM_038194382.1	LOC119723633
rna-XM_038192046.1	LOC119722056
rna-XM_038218560.1	LOC119742545
rna-XM_038218078.1	LOC119742063
rna-XM_038220106.1	LOC119744241
rna-XM_038190864.1	LOC119720999
rna-XM_038205192.1	LOC119731907
rna-XM_038203547.1	LOC119730570
rna-XM_038206560.1	LOC119732974
rna-XR_005271193.1	LOC119729160
rna-Trnam-cau-17	Trnam-cau
rna-XM_038211068.1	LOC119737010
rna-XM_038201278.1	LOC119728857
rna-XM_038188591.1	LOC119719221
rna-XM_038198114.1	LOC119726450
rna-XM_038192539.1	LOC119722426
rna-XM_038216439.1	LOC119740938
rna-XM_038208120.1	LOC119734584
rna-XM_038193067.1	LOC119722763
rna-XM_038209649.1	LOC119735735
rna-XM_038217702.1	LOC119741804
rna-XM_038190670.1	LOC119720817
rna-XM_038202658.1	LOC119729865
rna-XM_038210165.1	LOC119736150
rna-XM_038220443.1	LOC119744501
rna-XM_038202894.1	LOC119730111
rna-XM_038208456.1	LOC119734858
rna-XM_038217595.1	LOC119741724
rna-XM_038196423.1	LOC119725060
rna-XR_005271365.1	LOC119730352
rna-XM_038216521.1	LOC119740982
rna-XM_038218214.1	LOC119742174
rna-XM_038191670.1	LOC119721591
rna-XM_038190997.1	LOC119721103
rna-XM_038204843.1	LOC119731643
rna-XM_038216169.1	LOC119740759
rna-XM_038200658.1	LOC119728425
rna-XM_038217879.1	LOC119741925
rna-XM_038212950.1	LOC119738192
rna-XM_038214706.1	LOC119739685
rna-XM_038207217.1	LOC119733850
gene-LOC119721467	LOC119721467
rna-XR_005269968.1	LOC119719517
rna-XM_038206367.1	LOC119732717
rna-XM_038200254.1	LOC119728166
rna-XM_038204410.1	LOC119731276
rna-XM_038190958.1	LOC119721073
rna-XM_038202128.1	LOC119729530
rna-XM_038207710.1	LOC119734291
rna-XM_038219145.1	LOC119742895
rna-XM_038199806.1	LOC119727761
rna-XM_038194474.1	LOC119723684
rna-XR_005273641.1	LOC119745663
rna-XM_038195179.1	LOC119724226
rna-XM_038203899.1	LOC119730846
rna-XR_005271790.1	LOC119733350
rna-XM_038218411.1	LOC119742477
rna-XM_038207924.1	LOC119734424
rna-XM_038206008.1	LOC119732479
rna-XM_038205983.1	LOC119732456
rna-XM_038200063.1	LOC119727982
rna-XM_038206065.1	LOC119732512
rna-XM_038190964.1	LOC119721077
rna-XM_038197631.1	LOC119726010
rna-XM_038192936.1	LOC119722688
rna-XM_038220950.1	LOC119744805
rna-XM_038212397.1	LOC119737787
rna-XM_038219321.1	LOC119743014
rna-XM_038206802.1	LOC119733213
rna-XM_038221793.1	LOC119745445
rna-XM_038196515.1	LOC119725154
rna-XM_038198383.1	LOC119726629
rna-XM_038197133.1	LOC119725650
rna-XM_038192387.1	LOC119722336
rna-XR_005271903.1	LOC119733556
rna-XM_038197189.1	LOC119725671
rna-XM_038190592.1	LOC119720760
rna-XM_038193895.1	LOC119723327
rna-XM_038203836.1	LOC119730805
rna-XM_038205875.1	LOC119732391
rna-XM_038199486.1	LOC119727560
rna-XM_038221835.1	LOC119745473
rna-XM_038199158.1	LOC119727305
rna-XM_038196121.1	LOC119724850
rna-XM_038208166.1	LOC119734628
gene-LOC119738005	LOC119738005
rna-XM_038207704.1	LOC119734288
rna-XM_038194188.1	LOC119723502
gene-LOC119732876	LOC119732876
rna-XM_038219279.1	LOC119742984
rna-XM_038190496.1	LOC119720692
rna-XM_038215096.1	LOC119739944
rna-XM_038202302.1	LOC119729643
rna-XM_038188450.1	LOC119719126
rna-XM_038208584.1	LOC119734942
rna-XM_038192601.1	LOC119722468
rna-XM_038191428.1	LOC119721371
rna-XM_038215633.1	LOC119740363
rna-XM_038221215.1	LOC119744990
rna-XM_038217784.1	LOC119741863
rna-XM_038212963.1	LOC119738174
rna-XR_005273295.1	LOC119743864
rna-XM_038207523.1	LOC119734174
rna-XM_038222770.1	LOC119746016
rna-XM_038191415.1	LOC119721363
rna-XM_038214199.1	LOC119739314
rna-XM_038223260.1	LOC119746364
rna-XM_038190137.1	LOC119720465
rna-XM_038222954.1	LOC119746148
rna-XM_038200389.1	LOC119728233
rna-XM_038215969.1	LOC119740608
rna-XM_038209413.1	LOC119735628
rna-XR_005272877.1	LOC119742617
rna-XR_005270711.1	LOC119725507
rna-XM_038211462.1	LOC119737263
rna-XM_038192748.1	LOC119722553
rna-XM_038214297.1	LOC119739373
rna-XM_038200166.1	LOC119728093
rna-XM_038201913.1	LOC119729297
rna-XM_038189699.1	LOC119720143
rna-XM_038204069.1	LOC119730987
rna-XM_038189739.1	LOC119720172
rna-XM_038199120.1	LOC119727261
rna-XM_038222244.1	LOC119745704
rna-XM_038210637.1	LOC119736624
rna-XM_038195320.1	LOC119724326
rna-XM_038206455.1	LOC119732852
rna-XR_005272140.1	LOC119735099
rna-XM_038201434.1	LOC119728970
rna-XM_038210107.1	LOC119736099
rna-XR_005272308.1	LOC119736309
rna-XR_005273501.1	LOC119744085
rna-XM_038201690.1	LOC119729161
rna-XM_038193673.1	LOC119723127
rna-XM_038221147.1	LOC119744917
rna-XM_038222972.1	LOC119746164
rna-XM_038219862.1	LOC119743456
rna-XM_038206815.1	LOC119733229
rna-XM_038203649.1	LOC119730659
gene-LOC119725397	LOC119725397
rna-XM_038206350.1	LOC119732701
rna-XM_038189670.1	LOC119720119
rna-XM_038209047.1	LOC119735353
rna-XM_038216032.1	LOC119740661
rna-XM_038199709.1	LOC119727696
rna-XM_038221696.1	LOC119745381
rna-XM_038189831.1	LOC119720222
rna-XM_038214423.1	LOC119739460
rna-XM_038194222.1	LOC119723518
rna-XM_038198400.1	LOC119726633
rna-XM_038207607.1	LOC119734234
rna-XM_038189213.1	LOC119719715
rna-XM_038218521.1	LOC119742530
rna-XM_038188835.1	LOC119719395
rna-XM_038198571.1	LOC119726739
rna-XM_038190530.1	LOC119720719
rna-XM_038195276.1	LOC119724293
rna-XM_038189168.1	LOC119719667
rna-XM_038206027.1	LOC119732503
rna-XR_005271809.1	LOC119733398
rna-XM_038217235.1	LOC119741478
rna-XM_038212265.1	LOC119737716
rna-XM_038217546.1	LOC119741693
rna-XM_038214778.1	LOC119739739
rna-XM_038219544.1	LOC119743170
rna-XM_038202291.1	LOC119729637
rna-XM_038189541.1	LOC119720036
rna-XM_038215943.1	LOC119740590
rna-XM_038191515.1	LOC119721428
rna-XM_038215400.1	LOC119740181
rna-XM_038213601.1	LOC119738683
rna-XR_005273571.1	LOC119744491
rna-XM_038215156.1	LOC119739980
rna-XM_038206322.1	LOC119732686
rna-XM_038194116.1	LOC119723452
rna-XR_005271071.1	LOC119728481
rna-XM_038201426.1	LOC119728959
rna-XM_038199245.1	LOC119727376
rna-XM_038205719.1	LOC119732267
rna-XR_005272103.1	LOC119734713
rna-XM_038215067.1	LOC119739926
rna-XM_038202171.1	LOC119729561
rna-XM_038191933.1	LOC119721968
rna-XR_005272219.1	LOC119735749
rna-XM_038216765.1	LOC119741094
rna-XM_038192940.1	LOC119722690
rna-XM_038210433.1	LOC119736413
rna-XM_038206994.1	LOC119733418
rna-XM_038195340.1	LOC119724336
rna-XM_038190375.1	LOC119720624
rna-XM_038207383.1	LOC119734002
rna-XR_005272057.1	LOC119734295
rna-XM_038191717.1	LOC119721745
rna-XM_038212310.1	LOC119737748
rna-XM_038205580.1	LOC119732166
rna-XM_038210844.1	LOC119736834
rna-XM_038193418.1	LOC119722973
rna-XM_038212938.1	LOC119738178
rna-XM_038204085.1	LOC119731077
rna-XM_038196932.1	LOC119725489
rna-XM_038217596.1	LOC119741725
rna-XM_038221166.1	LOC119744943
rna-XM_038204804.1	LOC119731605
rna-XM_038194870.1	LOC119723950
rna-XM_038204011.1	LOC119730943
rna-XR_005272683.1	LOC119740467
rna-XM_038213837.1	LOC119738864
rna-XM_038207357.1	LOC119733977
rna-XM_038222484.1	LOC119745849
rna-XM_038198927.1	LOC119727037
rna-XM_038198884.1	LOC119727007
rna-XM_038195991.1	LOC119724779
rna-XM_038204416.1	LOC119731282
rna-XR_005272362.1	LOC119737249
rna-XM_038203274.1	LOC119730399
rna-XM_038191355.1	LOC119721325
rna-XM_038205082.1	LOC119731809
rna-XM_038211131.1	LOC119737059
rna-XM_038205470.1	LOC119732082
rna-XM_038192758.1	LOC119722574
rna-XM_038223157.1	LOC119746294
rna-XM_038198676.1	LOC119726816
rna-XM_038214688.1	LOC119739675
rna-XM_038219150.1	LOC119742896
rna-XR_005273311.1	LOC119743881
rna-XM_038198974.1	LOC119727113
rna-XM_038217249.1	LOC119741485
rna-XM_038193674.1	LOC119723127
rna-XM_038215402.1	LOC119740183
rna-XM_038209207.1	LOC119735499
rna-XM_038198509.1	LOC119726705
rna-XM_038197719.1	LOC119726107
rna-XM_038223005.1	LOC119746196
rna-XM_038217065.1	LOC119741315
rna-XM_038220463.1	LOC119744513
rna-XM_038200011.1	LOC119727932
rna-XR_005272105.1	LOC119734716
rna-Trnat-cgu-4	Trnat-cgu
rna-XM_038211249.1	LOC119737123
rna-XM_038206769.1	LOC119733185
rna-XR_005270299.1	LOC119721765
rna-XM_038205687.1	LOC119732247
rna-XR_005271568.1	LOC119732570
rna-XM_038196909.1	LOC119725503
rna-XM_038218796.1	LOC119742652
rna-XM_038220693.1	LOC119744643
rna-XM_038220081.1	LOC119744130
rna-XM_038189884.1	LOC119720262
rna-XM_038203369.1	LOC119730453
rna-XM_038199164.1	LOC119727311
rna-XR_005272670.1	LOC119740335
rna-XM_038216824.1	LOC119741133
rna-XM_038211669.1	LOC119737365
rna-Trnaq-uug-9	Trnaq-uug
rna-XM_038216264.1	LOC119740825
rna-XM_038222464.1	LOC119745834
rna-XM_038208385.1	LOC119734815
rna-XM_038199528.1	LOC119727589
rna-XM_038213530.1	LOC119738625
rna-XM_038218038.1	LOC119742025
rna-XM_038200506.1	LOC119728313
rna-XM_038216355.1	LOC119740888
gene-LOC119726318	LOC119726318
rna-XM_038191578.1	LOC119721501
rna-XM_038204449.1	LOC119731300
rna-XM_038219044.1	LOC119742843
rna-XM_038202102.1	LOC119729514
rna-XM_038221737.1	LOC119745412
rna-XM_038197825.1	LOC119726217
rna-XM_038188689.1	LOC119719290
rna-XM_038220277.1	LOC119744376
rna-XM_038199945.1	LOC119727870
rna-XM_038188901.1	LOC119719447
rna-XM_038207336.1	LOC119733965
rna-XM_038198135.1	LOC119726452
rna-XM_038215043.1	LOC119739898
rna-XM_038205791.1	LOC119732333
rna-XM_038213850.1	LOC119738871
rna-XM_038194853.1	LOC119723935
rna-XR_005272387.1	LOC119737475
rna-XM_038189931.1	LOC119720289
rna-XM_038209392.1	LOC119735616
rna-XM_038201856.1	LOC119729257
rna-XM_038208332.1	LOC119734781
rna-XM_038217612.1	LOC119741736
rna-XM_038190631.1	LOC119720786
rna-XM_038199692.1	LOC119727686
rna-XM_038219400.1	LOC119743059
rna-XM_038192479.1	LOC119722392
rna-XM_038212079.1	LOC119737616
rna-XM_038220330.1	LOC119744407
rna-XM_038192744.1	LOC119722551
rna-XM_038190417.1	LOC119720636
rna-XM_038198169.1	LOC119726466
rna-XM_038199982.1	LOC119727753
rna-XM_038217969.1	LOC119741982
rna-XM_038202562.1	LOC119729801
rna-XM_038207985.1	LOC119734464
rna-XM_038205278.1	LOC119731954
rna-XM_038210588.1	LOC119736573
rna-XM_038217176.1	LOC119741430
rna-XM_038196837.1	LOC119725432
rna-XM_038196337.1	LOC119724980
rna-XM_038215614.1	LOC119740346
rna-XM_038197847.1	LOC119726229
rna-XM_038196892.1	LOC119725485
rna-XM_038220607.1	LOC119744599
rna-XM_038208950.1	LOC119735245
rna-XM_038191419.1	LOC119721365
rna-XM_038192670.1	LOC119722513
rna-XM_038192572.1	LOC119722446
rna-XM_038203961.1	LOC119730897
rna-Trnat-ggu-7	Trnat-ggu
rna-XM_038208550.1	LOC119734915
rna-XM_038210353.1	LOC119736310
rna-XM_038197867.1	LOC119726241
rna-XM_038217394.1	LOC119741584
rna-XM_038199811.1	LOC119727763
rna-XM_038208843.1	LOC119735142
rna-XM_038220841.1	LOC119744744
rna-XM_038191404.1	LOC119721359
rna-XM_038195361.1	LOC119724348
rna-XM_038195365.1	LOC119724350
rna-XM_038213486.1	LOC119738580
rna-XM_038216692.1	LOC119741056
rna-XM_038197083.1	LOC119725608
rna-XM_038219903.1	LOC119743484
rna-XM_038210790.1	LOC119736777
rna-XM_038220037.1	LOC119743625
rna-XR_005273736.1	LOC119746385
rna-XM_038210456.1	LOC119736438
rna-XM_038207198.1	LOC119733828
rna-XM_038199575.1	LOC119727616
rna-XM_038221846.1	LOC119745480
rna-XM_038200282.1	LOC119728181
rna-XM_038197510.1	LOC119725904
rna-Trnal-uag-8	Trnal-uag
rna-XM_038222962.1	LOC119746154
rna-XR_005273371.1	LOC119743946
rna-XM_038196741.1	LOC119725342
rna-XM_038220914.1	LOC119744782
rna-XM_038209934.1	LOC119735957
rna-XM_038220453.1	LOC119744507
rna-XM_038219496.1	LOC119743131
rna-XM_038219997.1	LOC119743575
rna-XM_038191219.1	LOC119721242
rna-XM_038211034.1	LOC119736989
rna-XM_038200125.1	LOC119728048
rna-XM_038214451.1	LOC119739478
rna-XM_038190279.1	LOC119720563
rna-XR_005271925.1	LOC119733586
rna-XM_038222521.1	LOC119745871
rna-XM_038202920.1	LOC119730148
rna-XM_038189232.1	LOC119719735
rna-XM_038189517.1	LOC119720018
rna-XM_038197610.1	LOC119725989
rna-XM_038219623.1	LOC119743212
rna-XM_038190284.1	LOC119720568
rna-XM_038199621.1	LOC119727639
rna-XM_038215837.1	LOC119740506
rna-XM_038211542.1	LOC119737307
rna-XR_005273354.1	LOC119743928
rna-XM_038215718.1	LOC119740418
gene-LOC119721865	LOC119721865
rna-XM_038210818.1	LOC119736810
rna-XM_038213622.1	LOC119738693
rna-XM_038220678.1	LOC119744633
rna-XM_038209880.1	LOC119735925
rna-XM_038198526.1	LOC119726718
rna-XM_038213020.1	LOC119738228
rna-XM_038206225.1	LOC119732624
rna-XM_038188642.1	LOC119719262
rna-XM_038199693.1	LOC119727687
rna-XM_038200897.1	LOC119728590
rna-XM_038217417.1	LOC119741600
rna-XR_005271426.1	LOC119731076
rna-XM_038194488.1	LOC119723693
rna-XM_038219241.1	LOC119742954
rna-XR_005270479.1	LOC119722779
rna-XM_038190772.1	LOC119720903
rna-XM_038197634.1	LOC119726014
rna-XM_038197804.1	LOC119726203
rna-XR_005272008.1	LOC119734013
rna-XM_038211705.1	LOC119737383
rna-XM_038210271.1	LOC119736232
rna-XM_038214220.1	LOC119739328
rna-XR_005270110.1	LOC119720679
rna-XM_038206529.1	LOC119732942
rna-XM_038214112.1	LOC119739253
rna-XM_038220113.1	LOC119744256
rna-XM_038221850.1	LOC119745482
gene-LOC119730195	LOC119730195
rna-XM_038193784.1	LOC119723221
rna-XM_038200896.1	LOC119728570
rna-XM_038196525.1	LOC119725165
rna-XM_038194612.1	LOC119723761
rna-XM_038221717.1	LOC119745396
gene-LOC119737134	LOC119737134
rna-XM_038213286.1	LOC119738399
rna-XM_038199035.1	LOC119727174
rna-XM_038211647.1	LOC119737354
rna-XM_038207453.1	LOC119734088
rna-XM_038190639.1	LOC119720793
rna-XM_038210826.1	LOC119736816
rna-XM_038189522.1	LOC119720024
rna-XM_038209684.1	LOC119735767
rna-XM_038222729.1	LOC119745987
rna-XR_005271235.1	LOC119729362
rna-XR_005270041.1	LOC119720036
rna-XM_038202695.1	LOC119729897
rna-XM_038203456.1	LOC119730481
rna-XM_038204666.1	LOC119731481
rna-XM_038201163.1	LOC119728778
rna-XR_005273608.1	LOC119745311
rna-XM_038220408.1	LOC119744473
rna-XM_038210214.1	LOC119736189
rna-XM_038196253.1	LOC119724931
rna-XM_038200589.1	LOC119728370
rna-XM_038202166.1	LOC119729558
rna-XR_005272511.1	LOC119738836
rna-XM_038189601.1	LOC119720075
rna-XM_038221266.1	LOC119745042
rna-XM_038213022.1	LOC119738232
rna-XM_038193965.1	LOC119723364
rna-XM_038212596.1	LOC119737928
rna-XM_038215626.1	LOC119740358
rna-XR_005271530.1	LOC119732247
rna-XM_038190973.1	LOC119721079
rna-XM_038195043.1	LOC119724121
rna-XM_038213218.1	LOC119738353
rna-XM_038192978.1	LOC119722717
rna-XM_038222812.1	LOC119746047
rna-XR_005270951.1	LOC119727456
rna-XM_038199970.1	LOC119727893
rna-XM_038197430.1	LOC119725839
rna-XM_038211767.1	LOC119737423
rna-XR_005271545.1	LOC119732247
rna-XM_038200733.1	LOC119728477
rna-XM_038192428.1	LOC119722357
rna-XM_038203365.1	LOC119730449
rna-XM_038191773.1	LOC119721817
rna-XM_038215332.1	LOC119740127
rna-XM_038197679.1	LOC119726045
rna-XM_038208792.1	LOC119735091
rna-XM_038209987.1	LOC119736001
rna-XM_038199217.1	LOC119727353
rna-XM_038218818.1	LOC119742667
rna-XM_038188545.1	LOC119719184
rna-XM_038208374.1	LOC119734807
rna-XM_038207968.1	LOC119734462
rna-XM_038215838.1	LOC119740508
rna-XM_038192827.1	LOC119722628
rna-XM_038219743.1	LOC119743342
rna-XM_038196126.1	LOC119724853
rna-XM_038202428.1	LOC119729724
rna-XM_038210377.1	LOC119736365
rna-XM_038209277.1	LOC119735540
rna-XM_038197026.1	LOC119725566
rna-XM_038222773.1	LOC119746018
rna-XM_038220137.1	LOC119744272
rna-XM_038213888.1	LOC119739052
rna-XM_038205738.1	LOC119732280
rna-XR_005269959.1	LOC119719509
rna-XM_038207966.1	LOC119734460
rna-XM_038203166.1	LOC119730330
rna-XR_005272996.1	LOC119743236
rna-XM_038223120.1	LOC119746275
rna-XM_038219636.1	LOC119743234
rna-XM_038208308.1	LOC119734761
rna-XM_038212716.1	LOC119738009
rna-XM_038210056.1	LOC119736051
rna-XM_038205322.1	LOC119731980
rna-XM_038190162.1	LOC119720483
rna-XM_038200296.1	LOC119728181
rna-XM_038219247.1	LOC119742959
rna-XM_038216598.1	LOC119741027
rna-XM_038219781.1	LOC119743393
rna-XM_038189422.1	LOC119719938
rna-XM_038194709.1	LOC119723831
rna-XM_038222851.1	LOC119746069
gene-LOC119744492	LOC119744492
rna-XM_038202563.1	LOC119729801
rna-XM_038213573.1	LOC119738659
rna-XM_038214134.1	LOC119739271
rna-XM_038220327.1	LOC119744406
rna-XM_038207255.1	LOC119733892
rna-XM_038190892.1	LOC119721022
rna-XR_005273134.1	LOC119743692
rna-XM_038198691.1	LOC119726835
rna-XM_038214099.1	LOC119739242
rna-XM_038213860.1	LOC119738881
rna-XM_038211792.1	LOC119737437
rna-XM_038197940.1	LOC119726299
rna-XM_038188719.1	LOC119719311
rna-XM_038216630.1	LOC119741035
rna-XM_038193229.1	LOC119722853
rna-XM_038200064.1	LOC119727972
rna-Trnah-gug-9	Trnah-gug
rna-XM_038191781.1	LOC119721824
rna-XM_038212018.1	LOC119737567
rna-XM_038209206.1	LOC119735498
rna-XM_038203553.1	LOC119730573
rna-XM_038204753.1	LOC119731571
rna-XR_005271446.1	LOC119731298
rna-XM_038217974.1	LOC119741986
rna-XM_038199130.1	LOC119727273
rna-XM_038200147.1	LOC119728073
rna-XM_038217917.1	LOC119741950
rna-XM_038194132.1	LOC119723465
rna-XR_005271070.1	LOC119728481
rna-XM_038194015.1	LOC119723397
rna-XM_038191185.1	LOC119721223
rna-XM_038191703.1	LOC119721736
rna-XM_038201872.1	LOC119729268
rna-XM_038216706.1	LOC119741056
rna-XM_038221299.1	LOC119745077
rna-XM_038220295.1	LOC119744386
rna-XM_038195264.1	LOC119724283
rna-XM_038212025.1	LOC119737563
rna-XM_038192366.1	LOC119722317
rna-XR_005271013.1	LOC119728192
rna-XM_038188802.1	LOC119719373
rna-XM_038198990.1	LOC119727130
rna-XM_038211642.1	LOC119737350
rna-XM_038202093.1	LOC119729507
rna-XM_038216623.1	LOC119741030
rna-XM_038215680.1	LOC119740396
rna-XM_038215816.1	LOC119740494
rna-XM_038195775.1	LOC119724637
rna-XM_038197266.1	LOC119725720
rna-XM_038202169.1	LOC119729559
rna-XM_038207934.1	LOC119734432
rna-XM_038212529.1	LOC119737879
rna-XM_038188424.1	LOC119719104
rna-Trnai-gau-14	Trnai-gau
rna-XM_038195312.1	LOC119724318
rna-XM_038217012.1	LOC119741260
rna-XM_038220004.1	LOC119743590
rna-XM_038221324.1	LOC119745101
rna-XM_038219387.1	LOC119743054
rna-XM_038217462.1	LOC119741632
rna-XM_038192225.1	LOC119722178
rna-XM_038212181.1	LOC119737677
rna-XM_038203670.1	LOC119730678
rna-XM_038214928.1	LOC119739835
rna-XM_038188501.1	LOC119719162
rna-XM_038205491.1	LOC119732104
rna-XM_038200699.1	LOC119728449
rna-XM_038222341.1	LOC119745756
rna-XR_005273181.1	LOC119743742
rna-XR_005273282.1	LOC119743850
rna-XM_038216920.1	LOC119741196
rna-XM_038205046.1	LOC119731779
rna-XM_038201604.1	LOC119729095
rna-XM_038189488.1	LOC119719994
rna-XM_038189448.1	LOC119719964
rna-XM_038207645.1	LOC119734259
rna-XM_038211297.1	LOC119737167
rna-XM_038190117.1	LOC119720452
rna-XM_038214571.1	LOC119739587
