TranscriptId	GeneSym
rna-XM_030973780.1	LOC115919740
rna-XM_030973437.1	LOC581599
rna-XR_004063911.1	LOC115923486
rna-XM_030973218.1	LOC590790
rna-XM_030990411.1	LOC100892976
rna-XM_030976008.1	LOC753001
rna-XR_004066147.1	LOC115928658
rna-XR_004062161.1	LOC115920073
rna-XR_004063168.1	LOC115921901
rna-XM_030981396.1	LOC105445490
rna-XM_030987138.1	LOC115917895
rna-XM_787768.1	LOC588068
rna-TRNAG-GCC-18	TRNAG-GCC
rna-XM_030983292.1	LOC115923092
rna-XM_011670588.2	LOC580798
rna-XM_011665371.2	LOC592006
rna-XM_003730118.3	LOC100890417
rna-XM_031000481.1	LOC115919118
rna-XM_030977519.1	LOC591116
rna-XM_030984282.1	LOC115918585
rna-XM_030980801.1	LOC579407
gene-LOC115927874	LOC115927874
rna-TRNAW-CCA-5	TRNAW-CCA
rna-XR_004064675.1	LOC115925378
rna-TRNAR-ACG-9	TRNAR-ACG
rna-XM_030988319.1	LOC115925112
rna-XR_004062068.1	LOC115919929
rna-XM_030985461.1	LOC105443132
rna-XR_004065145.1	LOC115926592
rna-XM_003726909.2	LOC100893340
rna-XM_030982542.1	LOC591705
gene-LOC115926992	LOC115926992
rna-XM_030994092.1	LOC115927846
rna-XM_780309.5	LOC580235
rna-XM_030989861.1	LOC115925851
rna-XM_030982623.1	LOC115922872
rna-XM_030980766.1	LOC100887930
rna-XM_030980913.1	LOC115922291
rna-XM_030987833.1	LOC115924928
rna-XR_004066602.1	LOC115918239
rna-XM_001189765.4	LOC755406
rna-XM_011675076.2	LOC105442705
rna-XM_030984003.1	LOC100888012
rna-XM_030976480.1	LOC105438690
rna-XM_030992537.1	LOC105444135
rna-XM_030975730.1	LOC592262
rna-XM_011681523.2	LOC589053
rna-XR_004065397.1	LOC115926981
gene-LOC115922812	LOC115922812
rna-XM_030991998.1	LOC589368
rna-XM_030991003.1	LOC105444095
rna-TRNAK-CUU-36	TRNAK-CUU
rna-XM_030999752.1	LOC115929766
rna-XM_030997495.1	LOC578169
rna-XM_030994153.1	LOC115927862
rna-XM_030985590.1	LOC105440790
rna-XM_030997449.1	LOC586718
gene-LOC100893487	LOC100893487
rna-XM_030989368.1	LOC591288
rna-XM_030981195.1	LOC584171
rna-XM_030986118.1	LOC115924212
rna-XM_030980449.1	LOC115922166
rna-XM_011675261.2	LOC100889411
rna-TRNAP-AGG-15	TRNAP-AGG
rna-XM_030987797.1	LOC115924919
rna-XM_030996757.1	LOC115919006
rna-XM_792373.4	LOC592869
rna-XM_030986855.1	LOC115924522
rna-XM_030983454.1	LOC100888805
rna-XM_003727657.3	LOC100893603
rna-XM_003724155.3	LOC100893368
rna-XM_030998091.1	LOC752349
rna-XM_030978028.1	LOC100888322
rna-XM_030976918.1	LOC757107
rna-XM_030993626.1	LOC105446486
rna-XM_030978589.1	LOC105447518
rna-XM_011683111.2	LOC105446369
rna-XM_030983126.1	LOC105439617
rna-XM_003723784.3	LOC100888756
rna-XM_780491.5	LOC580433
rna-XM_003724520.3	LOC100887834
rna-XM_030974874.1	LOC115920022
rna-XM_011666399.2	LOC764641
rna-XM_030996603.1	LOC105441724
rna-XM_030992448.1	LOC583930
rna-XM_030997264.1	LOC579877
rna-XM_030996800.1	LOC115928829
rna-XM_030988062.1	LOC590371
rna-XM_011664513.2	LOC100888975
rna-XM_030974402.1	LOC115919865
rna-XM_030995684.1	LOC115928469
rna-XM_030978150.1	LOC115921082
rna-XM_030982700.1	LOC588154
rna-XM_011672941.2	LOC593505
rna-XM_030975982.1	LOC578102
rna-XR_004062832.1	LOC753378
rna-XM_030984519.1	LOC575691
rna-XM_030996042.1	LOC100891145
rna-XM_030981839.1	LOC105440952
rna-XR_004062838.1	LOC753378
rna-XM_030972400.1	LOC594527
rna-XM_030996050.1	LOC115918975
rna-XM_030999514.1	LOC115929690
rna-XM_030972670.1	LOC582206
rna-XM_011674622.1	LOC105442478
rna-XM_030979458.1	LOC115918456
rna-XM_011662958.2	LOC763375
rna-XM_030980424.1	LOC575790
rna-XM_030985148.1	LOC115923808
rna-XM_030986933.1	LOC115924537
rna-XM_030999150.1	LOC582815
rna-XM_030984981.1	LOC100893401
rna-XR_004064452.1	LOC115924849
rna-XM_011665623.2	LOC593528
rna-XM_030974760.1	LOC105447601
rna-XM_030983007.1	LOC756334
rna-XR_004063185.1	LOC115921918
rna-XM_030975649.1	LOC105441894
rna-XR_004066295.1	LOC115929006
rna-XM_030980570.1	LOC584852
rna-XM_030975816.1	LOC100891243
rna-XR_972292.2	LOC105442118
rna-XR_004064726.1	LOC752651
rna-XR_004063195.1	LOC115921928
rna-XM_030985193.1	LOC105439626
rna-XM_030982365.1	LOC580843
rna-XM_031000472.1	LOC585998
rna-XR_004063267.1	LOC115922002
rna-XR_004063753.1	LOC115923064
rna-XM_030978682.1	LOC105445239
rna-XM_030979498.1	LOC100894141
rna-XM_030977805.1	LOC105446067
rna-XM_030988713.1	LOC115918735
rna-XM_030972796.1	LOC592264
rna-XM_003723635.3	LOC100893461
rna-XM_030993578.1	LOC115927538
gene-LOC115925753	LOC115925753
rna-XM_030997516.1	LOC584034
rna-XM_030976979.1	LOC404637
rna-XM_011678265.2	LOC577158
rna-XM_030999987.1	LOC115929886
rna-XR_004064759.1	LOC115925513
rna-XM_788409.5	LOC588740
rna-XM_030988805.1	LOC105442234
rna-XM_030994658.1	LOC115928051
rna-XM_011672201.2	LOC105441259
rna-XM_789320.4	LOC589685
rna-XM_030985316.1	LOC115923955
rna-XM_030992627.1	LOC594647
rna-XM_030982363.1	LOC105443172
rna-XM_030995293.1	LOC100893267
rna-XM_030974253.1	LOC115919836
rna-XM_030993267.1	LOC594217
rna-XM_030996111.1	LOC586158
rna-XM_030994768.1	LOC577455
rna-XM_030995950.1	LOC100891935
rna-XM_030995718.1	LOC115928485
rna-TRNAA-CGC-3	TRNAA-CGC
rna-XM_030994639.1	LOC100893402
rna-XM_030972399.1	LOC594527
rna-XM_030972012.1	LOC577217
rna-XM_003724419.3	LOC100892143
rna-XM_030991246.1	LOC115926491
rna-XM_030977821.1	LOC115918422
rna-XM_030991438.1	LOC587821
rna-XR_004063224.1	LOC115921958
gene-LOC584091	LOC584091
rna-XM_030990567.1	LOC577458
rna-XM_030990815.1	LOC105446116
rna-XM_011678127.2	LOC586361
rna-XM_011685935.2	LOC762898
rna-XM_030994005.1	LOC115927755
rna-XM_030982133.1	LOC765159
rna-XM_030992372.1	LOC105440969
rna-XR_004062795.1	LOC115921185
rna-XM_030973452.1	LOC764115
rna-XM_030992900.1	LOC105442945
rna-XM_030981607.1	LOC100889828
rna-XM_030997756.1	LOC105439660
rna-XM_030982109.1	LOC115922708
rna-XM_030991093.1	LOC115926407
rna-XM_030995009.1	LOC588307
rna-XM_030994920.1	LOC100889659
rna-XM_030972258.1	LOC115919172
rna-XM_788319.4	LOC588645
rna-XM_030999270.1	LOC115929645
rna-XR_004064080.1	LOC115923772
rna-XM_030973945.1	LOC105445042
rna-XR_004066768.1	LOC115929940
rna-XM_011662742.2	LOC100889280
rna-XR_004063411.1	LOC115922301
rna-XR_004063279.1	LOC115922018
rna-XM_780097.5	LOC580016
rna-TRNAK-UUU-20	TRNAK-UUU
rna-XM_030988444.1	LOC584598
rna-XM_030990458.1	LOC100889210
rna-XM_030987973.1	LOC115918724
rna-XM_030972270.1	LOC753631
rna-XM_030986135.1	LOC593811
rna-XM_777515.5	LOC577275
gene-LOC115925791	LOC115925791
rna-XM_030983752.1	LOC100890145
rna-XM_011666017.2	LOC576486
rna-XM_030976244.1	LOC585739
rna-XM_030982875.1	LOC100888465
rna-XM_030972154.1	LOC588193
rna-XR_004062296.1	LOC115917704
rna-XM_030983374.1	LOC100890335
rna-XM_030977883.1	LOC105436453
rna-XM_003727276.3	LOC100888145
rna-XM_030992507.1	LOC105443677
rna-XM_030993794.1	LOC115927656
rna-XM_030978350.1	LOC100889326
rna-XM_789061.4	LOC589420
rna-XM_030984433.1	LOC592787
rna-XM_030977554.1	LOC752295
rna-XM_030979378.1	LOC115921649
rna-XR_972821.2	LOC105443656
rna-XM_031000416.1	LOC574542
rna-XM_030995098.1	LOC100889214
rna-XM_030981712.1	LOC100891364
rna-XM_030992845.1	LOC115918869
rna-XR_004064897.1	LOC115925966
rna-XM_030994510.1	LOC581800
rna-XM_030981167.1	LOC581386
rna-XM_031000098.1	LOC115918107
rna-XM_030980293.1	LOC587672
rna-XM_011665262.2	LOC105438000
rna-XM_030981818.1	LOC754108
rna-XR_004064149.1	LOC115924059
rna-XM_030992927.1	LOC105442945
rna-XM_030985029.1	LOC100892875
rna-XM_011666085.2	LOC100893477
rna-XR_004064213.1	LOC105446157
rna-XM_030986945.1	LOC576306
rna-XM_030993483.1	LOC115918891
rna-XM_030987066.1	LOC583803
rna-XM_030977711.1	LOC100892209
rna-XM_030993103.1	LOC115927324
rna-XM_011675568.2	LOC105442913
rna-XM_030990177.1	LOC115918778
rna-TRNAL-AAG-5	TRNAL-AAG
rna-XM_011680503.2	LOC115917866
rna-XM_030980313.1	LOC582087
rna-XM_030989833.1	LOC105439807
rna-XM_030990216.1	LOC593410
rna-XM_011685369.1	LOC105447391
rna-XM_030972159.1	LOC580807
rna-XM_787103.5	LOC587373
rna-XM_003723307.3	LOC100888490
rna-XR_004066606.1	LOC115918239
rna-XR_004061886.1	LOC115919513
rna-XR_004064385.1	LOC115924599
rna-XM_793831.5	LOC594388
rna-XM_030973313.1	LOC115919455
rna-XM_030994498.1	LOC105443272
rna-XM_030984829.1	LOC105436748
rna-XR_004065552.1	LOC115927300
rna-XM_030980685.1	LOC115922232
rna-XM_011680178.2	LOC578005
rna-XM_030997438.1	LOC100892785
rna-XR_004065094.1	LOC105444246
rna-XM_030985012.1	LOC115923739
rna-XR_004066224.1	LOC105438515
rna-XM_030980756.1	LOC579851
rna-XM_030990924.1	LOC115926232
rna-XM_030977541.1	LOC105443951
rna-XM_030985338.1	LOC115923970
rna-XM_030993041.1	LOC115918004
rna-XM_003723865.3	LOC100890311
rna-XM_030994494.1	LOC100888479
rna-XM_030975056.1	LOC115920128
rna-XM_782723.5	LOC582784
rna-XM_011678914.2	LOC590885
rna-XM_030981884.1	LOC577117
rna-XM_030973715.1	LOC589299
rna-XM_003728065.3	LOC100889712
rna-XM_030999289.1	LOC764393
rna-XM_030972398.1	LOC594527
rna-XM_030977417.1	LOC115920778
rna-XM_030988264.1	LOC115925090
rna-XM_011663012.2	LOC754157
rna-XM_778476.5	LOC578299
rna-TRNAQ-UUG-7	TRNAQ-UUG
rna-XM_030996998.1	LOC115928816
rna-XM_030985027.1	LOC590265
rna-XM_030974594.1	LOC574871
rna-XM_030979588.1	LOC115919120
rna-XM_030995654.1	LOC115928457
rna-XM_030982005.1	LOC752094
rna-XM_031000437.1	LOC579674
rna-XR_004063462.1	LOC115922517
rna-XM_791412.5	LOC591865
rna-XM_011662709.2	LOC105436772
rna-XM_781183.5	LOC581170
rna-TRNAI-AAU-55	TRNAI-AAU
rna-XR_004062920.1	LOC115921510
rna-XM_030991315.1	LOC115926526
rna-XM_011677502.2	LOC100892388
rna-XM_030983174.1	LOC105442777
rna-XM_030972004.1	LOC115919135
rna-XM_030975175.1	LOC115918362
rna-XM_011669236.2	LOC589209
rna-XM_003730444.1	LOC100893180
rna-XM_030989062.1	LOC105444964
rna-XM_030993596.1	LOC579319
rna-XM_030985626.1	LOC115918637
rna-XM_030997886.1	LOC100889976
rna-XM_030984770.1	LOC592806
rna-XR_004063003.1	LOC115921626
rna-XM_003731370.3	LOC100890790
rna-XM_030975710.1	LOC576233
rna-XM_789279.5	LOC589643
rna-XM_030978890.1	LOC105440432
rna-XM_011679348.2	LOC105444720
rna-XM_030979392.1	LOC100891173
rna-XM_030974336.1	LOC588928
rna-XR_004066520.1	LOC115929533
rna-XM_030983759.1	LOC115923307
rna-XM_030989546.1	LOC115925521
rna-XM_030982741.1	LOC100890058
rna-XR_004065785.1	LOC115927847
rna-XM_030984758.1	LOC587294
rna-XM_031000346.1	LOC100891346
rna-XM_030995314.1	LOC592282
rna-XM_030992409.1	LOC115926867
rna-TRNAT-UGU-5	TRNAT-UGU
rna-XM_030993215.1	LOC115927402
rna-TRNAE-CUC-18	TRNAE-CUC
rna-XM_030980021.1	LOC100892661
rna-XM_030990321.1	LOC585674
rna-XM_011666823.2	LOC100892940
rna-XM_003726837.3	LOC579158
rna-XM_030997692.1	LOC587941
rna-XM_030985421.1	LOC115923994
rna-XM_030999373.1	LOC115929657
rna-XM_030987893.1	LOC115918720
rna-XM_011668598.2	LOC591725
rna-XM_779090.5	LOC578954
rna-XM_030997586.1	LOC592318
rna-XR_004062264.1	LOC115920218
rna-XM_779462.4	LOC579342
rna-XM_030981546.1	LOC105446626
rna-XM_030974467.1	LOC115919884
rna-XM_030993696.1	LOC105439692
rna-XR_004061714.1	LOC115919142
rna-XM_030972111.1	LOC577033
rna-XM_030985651.1	LOC105446303
rna-XM_030997180.1	LOC115929057
rna-XM_030972804.1	LOC577449
rna-XM_030989544.1	LOC105441618
rna-NM_001281757.1	sia7
rna-XM_030988094.1	LOC115918726
rna-XM_030998986.1	LOC575892
rna-XM_030977349.1	LOC578824
rna-XR_973796.2	LOC105446561
rna-XM_030985088.1	LOC752623
rna-XM_030985000.1	LOC115923728
rna-XM_001181213.4	LOC753114
rna-XM_030991983.1	LOC574739
rna-XM_011674404.2	LOC591312
rna-XM_030991353.1	LOC585918
rna-XM_779556.4	LOC579438
rna-XM_030994571.1	LOC115918920
rna-XM_030976748.1	LOC590960
rna-XM_030975503.1	LOC115920214
rna-XM_030999299.1	LOC100888919
rna-XM_030996841.1	LOC115928845
rna-XR_004066632.1	LOC105447486
rna-XM_030981418.1	LOC756629
rna-XM_030989769.1	LOC115925696
rna-XM_030983077.1	LOC115923032
rna-XM_030984358.1	LOC100889935
rna-XM_030991681.1	LOC105444398
rna-XM_030979867.1	LOC576200
rna-XM_030985424.1	LOC100889021
rna-XR_970335.2	LOC105436714
rna-NM_001079542.1	FoxA
rna-XR_004062955.1	LOC115917742
rna-XR_004062905.1	LOC115921494
rna-XM_030980970.1	LOC763063
rna-XM_030981382.1	LOC105441735
rna-XM_030989530.1	LOC115918757
rna-XM_783242.5	LOC583328
rna-XM_030994782.1	LOC578225
rna-XM_782909.5	LOC582981
rna-XM_011666415.2	LOC105438506
rna-XR_004065644.1	LOC115927448
rna-XM_030972954.1	LOC580994
rna-XM_030994402.1	LOC584864
rna-XM_011670441.2	LOC763111
rna-XM_031000467.1	LOC115930049
rna-XM_030975920.1	LOC100888204
rna-XM_030988782.1	LOC100892256
rna-XM_030999549.1	LOC115929698
rna-XM_030997110.1	LOC574854
rna-XM_030986765.1	LOC105446137
rna-XM_030997522.1	LOC588371
rna-XM_030984777.1	LOC115923648
rna-XR_004063927.1	LOC753699
rna-XM_793870.4	LOC594428
rna-XR_004062389.1	LOC115920540
rna-XM_030984933.1	LOC105439407
rna-XM_030986360.1	LOC115924262
rna-XM_030999257.1	LOC115929641
rna-XM_030987767.1	LOC115924911
rna-XM_030992029.1	LOC762600
rna-XM_030972717.1	LOC100889775
rna-XM_030989999.1	LOC588204
rna-XM_030982901.1	LOC593068
rna-XM_030988785.1	rngi
rna-XM_030994311.1	LOC105442409
rna-XR_004064253.1	LOC115924278
rna-XM_031000291.1	LOC576717
rna-XM_789249.5	LOC589611
rna-XM_003729130.3	LOC577601
rna-XM_776971.5	LOC576690
rna-XM_780608.5	LOC580556
rna-XM_030979911.1	LOC587138
rna-XM_030994358.1	LOC105440097
rna-XM_030988098.1	LOC115924993
rna-XM_030981513.1	LOC115922531
rna-XR_004066817.1	LOC105437086
rna-XM_030991872.1	LOC105438556
rna-XM_011666404.2	LOC582205
rna-XM_781797.5	LOC581814
rna-XR_004066714.1	LOC105444651
rna-XM_030997376.1	LOC580181
rna-XM_011670566.2	LOC100890930
rna-XM_011668640.2	LOC588765
rna-XM_030995549.1	LOC115928358
rna-XM_030996683.1	LOC105438958
rna-XM_030999274.1	LOC575818
rna-XM_003729556.3	LOC100890394
rna-TRNAL-CAG-10	TRNAL-CAG
rna-XM_030995982.1	LOC115918972
rna-XM_030995133.1	LOC585627
rna-XM_030994656.1	LOC115928051
rna-XM_030993579.1	LOC105442405
rna-XR_004062507.1	LOC115920736
rna-XM_030976385.1	LOC581919
rna-XM_030989913.1	LOC115925874
rna-XM_030972196.1	LOC115918274
rna-XM_030975932.1	LOC105445726
rna-XR_004064552.1	LOC115925130
rna-XM_030976870.1	LOC575959
rna-XM_011670901.2	LOC100890593
rna-XM_011664418.2	LOC589579
rna-XM_030989146.1	LOC756881
gene-LOC115927706	LOC115927706
rna-XM_003730918.3	LOC100890448
rna-XM_030980005.1	LOC576145
rna-XM_003727535.1	LOC100893319
rna-XM_030973035.1	LOC593489
rna-XM_003724762.3	LOC585829
rna-XM_030988048.1	LOC105437316
rna-XR_004066448.1	LOC115929370
rna-XM_030977497.1	LOC100891123
rna-XM_030974991.1	LOC581963
rna-XR_004062745.1	LOC115921104
rna-XR_004065943.1	LOC105440762
rna-XM_030979352.1	LOC100889034
rna-TRNAR-ACG-3	TRNAR-ACG
rna-XM_030974173.1	LOC756187
rna-XM_030998292.1	arc2
rna-XM_030990589.1	LOC583383
rna-XM_030980943.1	LOC590807
rna-XM_030986240.1	LOC582109
rna-XM_030972245.1	LOC752806
rna-XM_030993679.1	LOC105445423
rna-XM_011662854.2	LOC100889156
rna-XM_011677981.2	LOC100891039
rna-XM_030977212.1	LOC105443208
rna-XM_030993945.1	LOC115927725
rna-XM_030990101.1	LOC115918777
rna-XM_030973534.1	LOC589810
rna-XM_030979116.1	LOC105445386
rna-XM_030989246.1	LOC115925434
rna-XM_030979452.1	LOC115921664
rna-XM_030977594.1	LOC100887982
rna-TRNAI-AAU-57	TRNAI-AAU
rna-XM_011684197.2	LOC100893491
rna-XM_030994377.1	LOC764106
rna-XM_777769.4	LOC577551
rna-XM_030992752.1	LOC115918865
rna-XM_030971949.1	LOC575820
rna-TRNAV-CAC-18	TRNAV-CAC
rna-XM_030973482.1	LOC100889554
rna-XM_030984205.1	LOC585107
rna-XM_030995521.1	LOC115918952
rna-XM_030992922.1	LOC105442945
rna-XM_030991734.1	LOC115918826
rna-XM_003727205.3	LOC579320
rna-XR_972231.2	LOC105441911
rna-XM_030978337.1	LOC115921161
rna-XM_030992288.1	LOC579154
rna-XM_030972324.1	LOC586827
rna-XM_030999770.1	LOC100890081
rna-XM_030976269.1	duox1
rna-XM_030979910.1	LOC587138
rna-XR_004064767.1	LOC105439250
rna-XM_030982471.1	LOC100893169
rna-XM_791767.5	LOC592234
rna-XM_011673932.2	LOC574704
rna-XM_030987626.1	LOC589519
rna-XM_030992734.1	LOC115927213
rna-XM_030988347.1	LOC589892
rna-XM_030982310.1	LOC105437776
rna-XM_030987844.1	LOC115924931
rna-XM_030983276.1	LOC373419
rna-XM_030990536.1	LOC100891292
rna-XM_011676372.2	LOC105443329
rna-XM_030989989.1	LOC753669
rna-XM_030973073.1	LOC115919400
rna-XM_030985281.1	LOXL2
rna-XM_030999510.1	LOC115929690
rna-XM_001179710.4	LOC752624
rna-XR_004066771.1	LOC100893846
rna-XM_030984865.1	LOC592163
rna-XM_030982176.1	LOC587687
rna-XM_795405.5	LOC588305
gene-LOC115923817	LOC115923817
rna-XR_004061788.1	LOC115919302
rna-XM_030999065.1	LOC581180
rna-XM_030998077.1	LOC752349
rna-XM_030977113.1	LOC581381
rna-XR_004063470.1	LOC105442015
rna-XM_030991906.1	LOC594014
rna-XM_030985130.1	LOC589018
rna-XM_030982873.1	LOC115922981
rna-XM_030979228.1	LOC115921613
rna-XM_030985327.1	LOC115923960
rna-XM_791898.5	LOC592372
rna-XM_030984087.1	LOC577722
rna-XM_030995106.1	LOC105443824
rna-XR_004065745.1	LOC115927721
rna-XM_030980512.1	LOC583846
rna-XM_030982417.1	LOC584425
rna-XM_030987166.1	LOC764175
rna-XM_786273.5	LOC586494
rna-XM_030973487.1	LOC115919491
rna-XM_030984654.1	LOC582367
rna-XM_011664393.2	LOC590919
rna-XM_030996269.1	LOC100893251
rna-XM_030973673.1	adv
rna-XR_004065685.1	LOC115927507
rna-XR_004064373.1	LOC115924581
rna-XR_004063151.1	LOC115921884
rna-XR_004061956.1	LOC115919606
rna-XM_001200252.4	LOC764064
rna-XM_030981333.1	LOC115922386
rna-XM_030991446.1	LOC754275
rna-NM_214497.2	LOC373243
rna-XM_030993969.1	LOC579234
rna-XM_795159.5	LOC583904
rna-XM_030983381.1	LOC581623
rna-XM_030998905.1	LOC574782
rna-XM_030975956.1	LOC582477
rna-XM_011666396.2	LOC753090
rna-XR_004064996.1	LOC115926136
rna-XM_003727129.3	LOC100890802
rna-XM_030998640.1	LOC588692
rna-XM_030996411.1	LOC100893850
rna-XM_030980107.1	LOC115921850
rna-XR_004064914.1	LOC115925991
rna-XM_030990215.1	LOC593410
rna-XM_011671387.2	LOC105440824
rna-XR_004061724.1	LOC578031
rna-XM_003723238.3	LOC100893960
rna-XM_030980588.1	LOC105447583
rna-XM_030988562.1	LOC100893134
rna-XM_030982626.1	LOC115922877
rna-XR_004066050.1	LOC115918138
rna-XM_030977020.1	LOC757285
rna-XM_030976309.1	LOC115920495
rna-XM_030980564.1	LOC100889505
rna-XM_031000531.1	LOC100892600
rna-XM_030976339.1	LOC115920511
rna-XM_030976478.1	LOC579152
rna-XM_781754.5	LOC581768
rna-XR_004066565.1	LOC115929579
rna-XM_030977858.1	LOC115918423
rna-XM_030986327.1	LOC589087
rna-XM_030986185.1	LOC589494
rna-XM_030998138.1	LOC105441067
rna-XM_030988646.1	LOC586056
rna-XR_971434.2	LOC105439872
rna-XM_030977385.1	LOC115920770
rna-XM_030990155.1	LOC100890504
rna-XM_030990560.1	LOC100892919
rna-XR_004062543.1	LOC115920776
rna-XM_775571.5	LOC575154
rna-XM_030996346.1	LOC576371
rna-XM_030974530.1	LOC105443042
rna-XM_030993353.1	LOC105441581
rna-XR_004062073.1	LOC115919943
rna-XM_030997383.1	LOC115919028
rna-XM_030987659.1	LOC115924809
rna-XM_003726792.3	LOC100889561
rna-XM_030997427.1	LOC582411
rna-XM_030978065.1	LOC105437006
rna-XM_030990242.1	LOC105441171
rna-XM_030981623.1	LOC100892210
rna-XM_011667661.2	LOC579944
rna-XM_030975102.1	LOC115918360
rna-NM_001001476.1	LOC414055
rna-XM_030988519.1	LOC581035
rna-XM_030996722.1	LOC115928802
rna-XM_003727039.3	LOC575564
rna-XR_004066471.1	LOC115929396
rna-Mir92d	Mir92d
rna-XM_030997896.1	LOC584718
gene-LOC115925818	LOC115925818
rna-XM_788666.4	LOC589008
rna-XM_030981821.1	LOC105438712
rna-XM_030992194.1	LOC592544
rna-XR_004062676.1	LOC115921013
rna-XM_030998400.1	LOC580702
rna-XM_030987578.1	LOC115924765
rna-XM_011664127.2	LOC105437483
rna-XM_778596.5	LOC578427
rna-NM_001123520.1	gnrhr2
rna-XM_011682241.2	LOC763080
rna-XM_030984549.1	LOC115923573
rna-XM_030983395.1	LOC100891533
rna-XM_030977118.1	LOC100891414
rna-XM_030986136.1	LOC591301
rna-XM_001197403.4	LOC757097
rna-XM_781836.5	LOC581857
rna-XM_030993783.1	LOC105440493
rna-XM_030981714.1	LOC100891364
rna-XM_003729488.3	LOC100892110
rna-XR_004063543.1	LOC591290
rna-XM_030987748.1	LOC115924905
rna-XM_785287.5	LOC585461
rna-XM_030993722.1	LOC105441207
rna-XM_030975464.1	LOC753849
rna-XM_030997233.1	LOC586565
rna-XM_003725556.3	LOC100894104
rna-XM_031000436.1	LOC579674
rna-XM_030983297.1	LOC578156
rna-XM_030983608.1	LOC105438960
rna-XM_030989499.1	LOC115925509
rna-XM_030989566.1	LOC115918760
rna-XM_003728580.3	LOC100888931
rna-XM_030976184.1	LOC115920418
rna-XM_030983220.1	LOC115923063
rna-XM_030976554.1	LOC100892788
rna-XM_030989048.1	LOC593447
rna-XR_970311.2	LOC581608
rna-XM_003727757.3	LOC590711
rna-XM_778756.4	LOC578597
rna-XM_030973419.1	LOC115919480
rna-XM_030997674.1	LOC588920
rna-XM_030997763.1	LOC115929215
rna-XM_003724549.3	LOC100893529
rna-XR_004064236.1	LOC115924253
rna-XM_030977291.1	LOC577250
rna-XM_011674778.2	LOC587278
rna-XM_793095.5	LOC593624
rna-XM_030982999.1	LOC592036
rna-XM_030996858.1	LOC115928859
rna-XM_003724050.3	LOC100891278
rna-XR_004066595.1	LOC115918239
rna-XM_785383.5	LOC585561
rna-XM_030984649.1	LOC100888888
rna-XM_030989584.1	LOC581855
rna-XR_004062821.1	LOC115921216
rna-XM_792497.4	LOC592999
rna-XM_781845.5	LOC581867
rna-XM_030989550.1	LOC764905
rna-XM_011671156.2	LOC105440704
rna-XR_004063436.1	LOC115922339
rna-XM_030997647.1	LOC115919038
rna-XM_790356.5	LOC590762
rna-XM_011682911.2	LOC581618
rna-XM_030975392.1	LOC100891930
rna-XM_030979765.1	LOC115917973
rna-XM_030977206.1	LOC756410
rna-XR_004064639.1	LOC115925337
rna-XM_030988688.1	LOC579853
rna-XM_030973638.1	LOC591807
rna-XM_011675747.1	LOC585187
rna-XM_001175794.4	LOC752491
rna-XM_030979286.1	LOC105437783
rna-XM_030991272.1	LOC100888542
rna-XM_011662819.2	LOC578627
rna-XM_030999506.1	LOC577619
rna-XM_030981235.1	LOC100892042
rna-XM_030972989.1	LOC753251
rna-XM_030994980.1	LOC754582
rna-XM_030994719.1	LOC577805
rna-XM_030976773.1	LOC580949
rna-XM_011672179.2	LOC579726
rna-XM_030984140.1	LOC115923465
rna-XM_030979827.1	LOC591778
rna-XR_004065834.1	LOC115928032
rna-XM_030975773.1	LOC581299
rna-XM_031000187.1	LOC115929972
rna-XM_030972958.1	LOC115919364
rna-XR_972750.2	LOC105443428
rna-XM_030979719.1	LOC105438052
rna-XM_030986070.1	LOC105442445
rna-XM_030972622.1	LOC584907
rna-XM_030972031.1	LOC100888440
rna-XM_030975494.1	LOC105438784
rna-XM_011675085.2	LOC580739
rna-XM_030979633.1	LOC763682
rna-XM_030981602.1	LOC582365
rna-XM_030999273.1	LOC115919081
rna-TRNAI-AAU-13	TRNAI-AAU
rna-XM_030974421.1	LOC100889087
rna-XR_004064704.1	LOC115925422
rna-XM_030975268.1	LOC100888790
rna-XR_004062424.1	LOC115920606
rna-XM_031000219.1	LOC582566
rna-XM_011685749.2	LOC100893596
rna-XM_030974108.1	LOC593659
rna-XM_030982613.1	LOC105439374
rna-XM_030974637.1	LOC577353
rna-XM_030985371.1	LOC115923979
rna-XM_001183727.4	LOC753915
rna-XM_011682124.2	LOC592472
rna-XR_004065831.1	LOC115928031
rna-XM_030999518.1	LOC578825
rna-XR_004064777.1	LOC115925541
rna-XR_004065839.1	LOC115928046
rna-XM_792941.5	LOC593468
rna-XM_030975099.1	LOC575851
rna-XM_030972764.1	LOC762726
rna-XM_003729762.3	LOC100891773
rna-XR_004066129.1	LOC100890689
rna-XR_004066644.1	LOC105446971
rna-XM_030989322.1	LOC105442181
